"","DateTime","AirPressure_kpa","AirTemp_c","WL_cm","WLTemp_c"
"14161",2023-04-17 18:00:00,62.3032,7.649,76.0066709748928,7.001
"14162",2023-04-17 18:15:00,62.3222,7.649,75.8975334001549,7
"14163",2023-04-17 18:30:00,62.3341,7.65,75.9495522441888,7.001
"14164",2023-04-17 18:45:00,62.3525,7.65,76.0892891389466,7.001
"14165",2023-04-17 19:00:00,62.3736,7.65,76.3361236537742,7.002
"14166",2023-04-17 19:15:00,62.3766,7.646,76.4656607751921,7.001
"14167",2023-04-17 19:30:00,62.3951,7.642,76.4258816591662,7.001
"14168",2023-04-17 19:45:00,62.4046,7.642,76.3442834724462,7.001
"14169",2023-04-17 20:00:00,62.4008,7.643,76.3208239937643,7.002
"14170",2023-04-17 20:15:00,62.3952,7.644,76.3595831324563,7.002
"14171",2023-04-17 20:30:00,62.4138,7.646,76.2361658750423,7.002
"14172",2023-04-17 20:45:00,62.4272,7.647,76.1994466910186,7.002
"14173",2023-04-17 21:00:00,62.4364,7.647,76.1770071896705,7.002
"14174",2023-04-17 21:15:00,62.4388,7.647,76.2065865323565,7.002
"14175",2023-04-17 21:30:00,62.4598,7.648,76.1831270536745,7.002
"14176",2023-04-17 21:45:00,62.4671,7.647,76.0535899322567,7.002
"14177",2023-04-17 22:00:00,62.4773,7.647,76.1147885722966,7.003
"14178",2023-04-17 22:15:00,62.4781,7.648,76.1209084363007,7.002
"14179",2023-04-17 22:30:00,62.4776,7.649,76.0882691616126,7.003
"14180",2023-04-17 22:45:00,62.4735,7.649,76.0943890256166,7.003
"14181",2023-04-17 23:00:00,62.48,7.649,76.0597097962607,7.002
"14182",2023-04-17 23:15:00,62.4828,7.65,76.1229483909686,7.003
"14183",2023-04-17 23:30:00,62.4693,7.65,76.1086687082927,7.003
"14184",2023-04-17 23:45:00,62.4431,7.65,76.1831270536745,7.003
"14185",2023-04-18 00:15:00,62.4165,7.647,76.1545676883226,7.003
"14186",2023-04-18 00:30:00,62.406,7.646,76.1045887989567,7.003
"14187",2023-04-18 00:45:00,62.3971,7.644,76.0668496375986,7.004
"14188",2023-04-18 01:00:00,62.378,7.643,76.1566076429905,7.004
"14189",2023-04-18 01:15:00,62.3629,7.643,76.1096886856265,7.003
"14190",2023-04-18 01:30:00,62.3571,7.644,76.0209506575687,7.004
"14191",2023-04-18 01:45:00,62.3553,7.644,76.0280904989068,7.004
"14192",2023-04-18 02:00:00,62.3385,7.645,76.0301304535746,7.004
"14193",2023-04-18 02:15:00,62.3274,7.644,76.0739894789366,7.004
"14194",2023-04-18 02:30:00,62.3099,7.643,76.0280904989068,7.004
"14195",2023-04-18 02:45:00,62.3032,7.641,76.0138108162308,7.004
"14196",2023-04-18 03:00:00,62.3114,7.64,75.882233740145,7.004
"14197",2023-04-18 03:15:00,62.3077,7.641,75.896513422821,7.004
"14198",2023-04-18 03:30:00,62.2865,7.641,76.0280904989067,7.004
"14199",2023-04-18 03:45:00,62.2631,7.642,76.0637897055967,7.005
"14200",2023-04-18 04:00:00,62.2474,7.64,75.9526121761909,7.005
"14201",2023-04-18 04:15:00,62.2737,7.64,75.8006355534251,7.005
"14202",2023-04-18 04:30:00,62.2763,7.641,75.903653264159,7.005
"14203",2023-04-18 04:45:00,62.2938,7.642,75.7730961654072,7.005
"14204",2023-04-18 05:00:00,62.2963,7.641,75.887333626815,7.005
"14205",2023-04-18 05:15:00,62.305,7.641,75.7679962787372,7.006
"14206",2023-04-18 05:30:00,62.3174,7.64,75.7873758480831,7.006
"14207",2023-04-18 05:45:00,62.3411,7.637,75.7761560974092,7.006
"14208",2023-04-18 06:00:00,62.3551,7.634,75.7843159160811,7.006
"14209",2023-04-18 06:15:00,62.3612,7.633,75.8220550774391,7.006
"14210",2023-04-18 06:30:00,62.3629,7.633,75.7792160294111,7.006
"14211",2023-04-18 06:45:00,62.3673,7.634,75.839394692117,7.006
"14212",2023-04-18 07:00:00,62.3761,7.635,75.8016555307591,7.006
"14213",2023-04-18 07:15:00,62.384,7.636,75.7384169360512,7.006
"14214",2023-04-18 07:30:00,62.4038,7.637,75.7832959387471,7.007
"14215",2023-04-18 07:45:00,62.4271,7.638,75.7628963920672,7.006
"14216",2023-04-18 08:00:00,62.4525,7.641,75.7526966187272,7.007
"14217",2023-04-18 08:15:00,62.4747,7.647,75.6557987719973,7.007
"14218",2023-04-18 08:30:00,62.4936,7.654,75.7322970720471,7.007
"14219",2023-04-18 08:45:00,62.509,7.657,75.6588587039993,7.006
"14220",2023-04-18 09:00:00,62.5079,7.661,75.7588164827312,7.007
"14221",2023-04-18 09:15:00,62.4997,7.662,75.7975756214231,7.007
"14222",2023-04-18 09:30:00,62.5089,7.668,75.7496366867253,7.007
"14223",2023-04-18 09:45:00,62.509,7.673,75.7353570040492,7.007
"14224",2023-04-18 10:00:00,62.5013,7.675,75.784315916081,7.007
"14225",2023-04-18 10:15:00,62.4936,7.68,75.7608564373992,7.007
"14226",2023-04-18 10:30:00,62.4868,7.686,75.788395825417,7.007
"14227",2023-04-18 10:45:00,62.481,7.688,75.7577965053972,7.008
"14228",2023-04-18 11:00:00,62.4622,7.69,75.7343370267151,7.007
"14229",2023-04-18 11:15:00,62.4601,7.691,75.7098575706993,7.007
"14230",2023-04-18 11:30:00,62.46,7.689,75.5772605172794,7.008
"14231",2023-04-18 11:45:00,62.4674,7.687,75.4569031918677,7.008
"14232",2023-04-18 12:00:00,62.4669,7.683,75.4589431465355,7.008
"14233",2023-04-18 12:15:00,62.4646,7.681,75.3926446198258,7.008
"14234",2023-04-18 12:30:00,62.4262,7.681,75.6078598372993,7.008
"14235",2023-04-18 12:45:00,62.4164,7.683,75.4242639171796,7.008
"14236",2023-04-18 13:00:00,62.3964,7.685,75.4528232825316,7.008
"14237",2023-04-18 13:15:00,62.3826,7.689,75.3671451864758,7.008
"14238",2023-04-18 13:30:00,62.3641,7.692,75.270247339746,7.009
"14239",2023-04-18 13:45:00,62.3399,7.694,75.2977867277639,7.009
"14240",2023-04-18 14:00:00,62.33,7.692,75.1366303089922,7.009
"14241",2023-04-18 14:15:00,62.3063,7.688,75.0835914876241,7.009
"14242",2023-04-18 14:30:00,62.2946,7.684,74.9815937542243,7.009
"14243",2023-04-18 14:45:00,62.2809,7.681,74.9713939808844,7.009
"14244",2023-04-18 15:00:00,62.2673,7.681,74.9356947741944,7.009
"14245",2023-04-18 15:15:00,62.2552,7.679,74.9224350688525,7.008
"14246",2023-04-18 15:30:00,62.2436,7.675,74.8867358621625,7.009
"14247",2023-04-18 15:45:00,62.2403,7.672,74.8632763834806,7.009
"14248",2023-04-18 16:00:00,62.2245,7.671,74.8255372221227,7.009
"14249",2023-04-18 16:15:00,62.2231,7.671,74.7357792167307,7.009
"14250",2023-04-18 16:30:00,62.2172,7.67,74.6847803500309,7.009
"14251",2023-04-18 16:45:00,62.2243,7.668,74.622561732657,7.01
"14252",2023-04-18 17:00:00,62.2264,7.665,74.6378613926669,7.009
"14253",2023-04-18 17:15:00,62.2331,7.664,74.564423024619,7.009
"14254",2023-04-18 17:30:00,62.2493,7.663,74.3930668325074,7.009
"14255",2023-04-18 17:45:00,62.2693,7.662,74.4206062205253,7.01
"14256",2023-04-18 18:00:00,62.2823,7.66,74.3951067871753,7.01
"14257",2023-04-18 18:15:00,62.2795,7.659,74.4053065605152,7.01
"14258",2023-04-18 18:30:00,62.2844,7.657,74.3379880564713,7.009
"14259",2023-04-18 18:45:00,62.2948,7.655,74.3349281244694,7.009
"14260",2023-04-18 19:00:00,62.3092,7.651,74.3175885097914,7.01
"14261",2023-04-18 19:15:00,62.3236,7.647,74.3094286911194,7.01
"14262",2023-04-18 19:30:00,62.3434,7.643,74.2655696657575,7.01
"14263",2023-04-18 19:45:00,62.3618,7.641,74.3237083737954,7.01
"14264",2023-04-18 20:00:00,62.3675,7.642,74.3614475351534,7.01
"14265",2023-04-18 20:15:00,62.3595,7.642,74.2482300510796,7.011
"14266",2023-04-18 20:30:00,62.3643,7.642,74.2757694390975,7.01
"14267",2023-04-18 20:45:00,62.388,7.643,74.0921735189778,7.011
"14268",2023-04-18 21:00:00,62.3948,7.643,74.2421101870755,7.011
"14269",2023-04-18 21:15:00,62.4289,7.645,74.0330148336059,7.011
"14270",2023-04-18 21:30:00,62.4351,7.646,74.2013110937157,7.011
"14271",2023-04-18 21:45:00,62.4318,7.648,74.1543921363516,7.011
"14272",2023-04-18 22:00:00,62.4411,7.65,74.2308904364016,7.011
"14273",2023-04-18 22:15:00,62.4338,7.652,74.1278727256678,7.011
"14274",2023-04-18 22:30:00,62.4526,7.653,74.1503122270156,7.011
"14275",2023-04-18 22:45:00,62.4532,7.656,74.1809115470356,7.011
"14276",2023-04-18 23:00:00,62.4359,7.658,74.3685873764913,7.011
"14277",2023-04-18 23:15:00,62.4453,7.659,74.3777671724972,7.011
"14278",2023-04-18 23:30:00,62.4406,7.66,74.504244361913,7.011
"14279",2023-04-18 23:45:00,62.4504,7.66,74.616441868653,7.011
"14280",2023-04-19 00:15:00,62.4295,7.661,74.8061576527766,7.012
"14281",2023-04-19 00:30:00,62.4264,7.662,74.6970200780387,7.012
"14282",2023-04-19 00:45:00,62.4116,7.662,74.7979978341047,7.011
"14283",2023-04-19 01:00:00,62.4026,7.665,74.7214995340547,7.012
"14284",2023-04-19 01:15:00,62.3892,7.666,74.7327192847287,7.012
"14285",2023-04-19 01:30:00,62.3715,7.665,74.8653163381486,7.012
"14286",2023-04-19 01:45:00,62.3545,7.664,74.9295749101904,7.012
"14287",2023-04-19 02:00:00,62.3319,7.664,74.9489544795365,7.012
"14288",2023-04-19 02:15:00,62.3235,7.663,74.8908157714984,7.012
"14289",2023-04-19 02:30:00,62.3271,7.665,74.8061576527766,7.012
"14290",2023-04-19 02:45:00,62.3255,7.666,74.8214573127867,7.013
"14291",2023-04-19 03:00:00,62.3208,7.666,74.7490389220727,7.012
"14292",2023-04-19 03:15:00,62.3136,7.667,74.7541388087427,7.013
"14293",2023-04-19 03:30:00,62.3086,7.666,74.7816781967607,7.013
"14294",2023-04-19 03:45:00,62.3231,7.665,74.7133397153828,7.013
"14295",2023-04-19 04:00:00,62.3136,7.663,74.9540543662064,7.013
"14296",2023-04-19 04:15:00,62.3248,7.662,74.9591542528764,7.013
"14297",2023-04-19 04:30:00,62.3346,7.663,74.9448745702004,7.013
"14298",2023-04-19 04:45:00,62.3404,7.664,75.0223928475843,7.013
"14299",2023-04-19 05:00:00,62.3476,7.664,75.0019933009044,7.013
"14300",2023-04-19 05:15:00,62.3549,7.663,74.9336548195264,7.013
"14301",2023-04-19 05:30:00,62.3619,7.663,74.9244750235205,7.014
"14302",2023-04-19 05:45:00,62.3563,7.662,74.9520144115385,7.013
"14303",2023-04-19 06:00:00,62.3698,7.663,74.8510366554725,7.013
"14304",2023-04-19 06:15:00,62.3765,7.662,74.9010155448385,7.014
"14305",2023-04-19 06:30:00,62.3782,7.658,74.8918357488325,7.013
"14306",2023-04-19 06:45:00,62.3876,7.651,74.8785760434906,7.014
"14307",2023-04-19 07:00:00,62.4033,7.652,74.8296171314586,7.014
"14308",2023-04-19 07:15:00,62.4179,7.657,74.7918779701007,7.013
"14309",2023-04-19 07:30:00,62.452,7.665,74.7021199647088,7.014
"14310",2023-04-19 07:45:00,62.4755,7.678,74.7347592393968,7.014
"14311",2023-04-19 08:00:00,62.4971,7.69,74.6858003273648,7.014
"14312",2023-04-19 08:15:00,62.5211,7.699,74.7306793300609,7.014
"14313",2023-04-19 08:30:00,62.5259,7.707,74.7184396020528,7.014
"14314",2023-04-19 08:45:00,62.5295,7.714,74.7316993073948,7.014
"14315",2023-04-19 09:00:00,62.5299,7.721,74.7684184914187,7.015
"14316",2023-04-19 09:15:00,62.5399,7.727,74.7184396020527,7.014
"14317",2023-04-19 09:30:00,62.5492,7.731,74.7072198513788,7.015
"14318",2023-04-19 09:45:00,62.5553,7.733,74.6368414153329,7.015
"14319",2023-04-19 10:00:00,62.5532,7.734,74.6796804633609,7.015
"14320",2023-04-19 10:15:00,62.557,7.734,74.6154218913189,7.015
"14321",2023-04-19 10:30:00,62.5543,7.734,74.6337814833309,7.015
"14322",2023-04-19 10:45:00,62.5458,7.733,74.629701573995,7.015
"14323",2023-04-19 11:00:00,62.5492,7.733,74.5358636592672,7.015
"14324",2023-04-19 11:15:00,62.5418,7.733,74.571562865957,7.015
"14325",2023-04-19 11:30:00,62.531,7.734,74.570542888623,7.016
"14326",2023-04-19 11:45:00,62.5104,7.733,74.561363092617,7.016
"14327",2023-04-19 12:00:00,62.4888,7.734,74.572582843291,7.016
"14328",2023-04-19 12:15:00,62.4707,7.734,74.5368836366011,7.016
"14329",2023-04-19 12:30:00,62.4509,7.733,74.5807426619631,7.016
"14330",2023-04-19 12:45:00,62.4318,7.732,74.5399435686031,7.016
"14331",2023-04-19 13:00:00,62.4123,7.732,74.5042443619132,7.016
"14332",2023-04-19 13:15:00,62.3851,7.731,74.596042321973,7.016
"14333",2023-04-19 13:30:00,62.3703,7.731,74.5266838632612,7.016
"14334",2023-04-19 13:45:00,62.3522,7.731,74.4960845432411,7.017
"14335",2023-04-19 14:00:00,62.3254,7.733,74.550143341943,7.016
"14336",2023-04-19 14:15:00,62.3161,7.732,74.4848647925672,7.016
"14337",2023-04-19 14:30:00,62.3196,7.731,74.3410479884733,7.016
"14338",2023-04-19 14:45:00,62.2988,7.73,74.3757272178293,7.017
"14339",2023-04-19 15:00:00,62.2984,7.729,74.3910268778394,7.017
"14340",2023-04-19 15:15:00,62.2959,7.728,74.3369680791374,7.017
"14341",2023-04-19 15:30:00,62.2865,7.728,74.3808271044994,7.017
"14342",2023-04-19 15:45:00,62.2701,7.726,74.4348859032013,7.017
"14343",2023-04-19 16:00:00,62.2726,7.726,74.7602586727467,7.017
"14344",2023-04-19 16:15:00,62.2661,7.725,74.9652741168803,7.017
"14345",2023-04-19 16:30:00,62.2613,7.725,75.0458523262663,7.018
"14346",2023-04-19 16:45:00,62.2631,7.724,74.9040754768406,7.017
"14347",2023-04-19 17:00:00,62.2651,7.722,75.0591120316082,7.017
"14348",2023-04-19 17:15:00,62.2815,7.718,75.4773027385476,7.017
"14349",2023-04-19 17:30:00,62.2962,7.715,75.6262194293114,7.017
"14350",2023-04-19 17:45:00,62.3003,7.714,75.6445790213233,7.017
"14351",2023-04-19 18:00:00,62.3129,7.713,75.4579231692016,7.018
"14352",2023-04-19 18:15:00,62.3194,7.712,75.4793426932155,7.018
"14353",2023-04-19 18:30:00,62.3343,7.711,75.4609831012037,7.017
"14354",2023-04-19 18:45:00,62.3584,7.709,75.3273660704498,7.018
"14355",2023-04-19 19:00:00,62.3802,7.708,75.3028866144339,7.018
"14356",2023-04-19 19:15:00,62.3973,7.708,75.3375658437898,7.018
"14357",2023-04-19 19:30:00,62.4115,7.709,75.3987644838298,7.018
"14358",2023-04-19 19:45:00,62.4317,7.71,75.239648019726,7.018
"14359",2023-04-19 20:00:00,62.4475,7.71,75.2967667504299,7.018
"14360",2023-04-19 20:15:00,62.4514,7.711,75.3549054584677,7.018
"14361",2023-04-19 20:30:00,62.478,7.711,75.2835070450879,7.019
"14362",2023-04-19 20:45:00,62.4994,7.711,75.1600897876741,7.018
"14363",2023-04-19 21:00:00,62.5124,7.711,75.2886069317579,7.019
"14364",2023-04-19 21:15:00,62.534,7.71,75.246787861064,7.018
"14365",2023-04-19 21:30:00,62.5323,7.71,75.2600475664059,7.019
"14366",2023-04-19 21:45:00,62.5502,7.706,75.208028722372,7.019
"14367",2023-04-19 22:00:00,62.5645,7.699,75.201908858368,7.019
"14368",2023-04-19 22:15:00,62.5701,7.701,75.222308405048,7.019
"14369",2023-04-19 22:30:00,62.5741,7.703,75.2508677704,7.019
"14370",2023-04-19 22:45:00,62.5901,7.704,75.4885224892216,7.019
"14371",2023-04-19 23:00:00,62.5687,7.703,76.1555876656565,7.02
"14372",2023-04-19 23:15:00,62.5656,7.705,76.8134730460855,7.019
"14373",2023-04-19 23:30:00,62.5457,7.704,77.0429679462353,7.019
"14374",2023-04-19 23:45:00,62.5476,7.701,76.8767116407934,7.019
"14375",2023-04-20 00:15:00,62.4845,7.682,76.9022110741435,7.019
"14376",2023-04-20 00:30:00,62.4714,7.66,76.7002555620117,7.02
"14377",2023-04-20 00:45:00,62.4507,7.638,76.7665540887216,7.02
"14378",2023-04-20 01:00:00,62.4543,7.622,76.7002555620117,7.02
"14379",2023-04-20 01:15:00,62.4419,7.613,76.7084153806838,7.02
"14380",2023-04-20 01:30:00,62.4426,7.608,76.5543988032499,7.02
"14381",2023-04-20 01:45:00,62.4173,7.604,76.6482367179778,7.021
"14382",2023-04-20 02:00:00,62.3909,7.601,76.7226950633596,7.02
"14383",2023-04-20 02:15:00,62.3884,7.601,76.6604764459858,7.02
"14384",2023-04-20 02:30:00,62.3963,7.595,76.529919347234,7.02
"14385",2023-04-20 02:45:00,62.4248,7.598,76.5339992565699,7.02
"14386",2023-04-20 03:00:00,62.3935,7.609,76.6155974432898,7.021
"14387",2023-04-20 03:15:00,62.373,7.612,76.5441990299099,7.02
"14388",2023-04-20 03:30:00,62.394,7.607,76.4544410245181,7.021
"14389",2023-04-20 03:45:00,62.3929,7.615,76.535019233904,7.021
"14390",2023-04-20 04:00:00,62.3946,7.623,76.3708028831302,7.021
"14391",2023-04-20 04:15:00,62.4197,7.627,76.3687629284622,7.021
"14392",2023-04-20 04:30:00,62.4221,7.628,76.3636630417922,7.02
"14393",2023-04-20 04:45:00,62.4361,7.633,76.414661908492,7.021
"14394",2023-04-20 05:00:00,62.4461,7.641,76.3891624751422,7.021
"14395",2023-04-20 05:15:00,62.4556,7.647,76.3565232004542,7.021
"14396",2023-04-20 05:30:00,62.4697,7.648,76.3534632684522,7.021
"14397",2023-04-20 05:45:00,62.4737,7.65,76.2892046964103,7.021
"14398",2023-04-20 06:00:00,62.4831,7.653,76.3136841524263,7.021
"14399",2023-04-20 06:15:00,62.4894,7.655,76.2667651950624,7.022
"14400",2023-04-20 06:30:00,62.5043,7.657,76.2769649684024,7.022
"14401",2023-04-20 06:45:00,62.5148,7.657,76.3177640617623,7.022
"14402",2023-04-20 07:00:00,62.523,7.658,76.2810448777383,7.022
"14403",2023-04-20 07:15:00,62.5415,7.659,76.2677851723964,7.022
"14404",2023-04-20 07:30:00,62.5644,7.659,76.3055243337543,7.022
"14405",2023-04-20 07:45:00,62.5927,7.66,76.3463234271142,7.022
"14406",2023-04-20 08:00:00,62.6119,7.661,76.4146619084922,7.023
"14407",2023-04-20 08:15:00,62.6247,7.662,76.50849982322,7.023
"14408",2023-04-20 08:30:00,62.6387,7.662,76.5370591885719,7.023
"14409",2023-04-20 08:45:00,62.6428,7.664,76.6359969899698,7.023
"14410",2023-04-20 09:00:00,62.6508,7.663,76.7645141340537,7.022
"14411",2023-04-20 09:15:00,62.6581,7.664,76.9215906434894,7.023
"14412",2023-04-20 09:30:00,62.668,7.666,77.0705073342532,7.023
"14413",2023-04-20 09:45:00,62.6673,7.669,77.3346814637588,7.023
"14414",2023-04-20 10:00:00,62.6679,7.67,77.3673207384466,7.023
"14415",2023-04-20 10:15:00,62.6647,7.672,77.5458167718963,7.024
"14416",2023-04-20 10:30:00,62.6531,7.674,77.763071944038,7.024
"14417",2023-04-20 10:45:00,62.6367,7.678,77.9150485668038,7.023
"14418",2023-04-20 11:00:00,62.6228,7.682,77.9997066855256,7.023
"14419",2023-04-20 11:15:00,62.6107,7.685,78.1435234896195,7.024
"14420",2023-04-20 11:30:00,62.6051,7.689,78.2149219029993,7.024
"14421",2023-04-20 11:45:00,62.5889,7.689,78.3005999990552,7.024
"14422",2023-04-20 12:00:00,62.5771,7.69,78.2710206563692,7.024
"14423",2023-04-20 12:15:00,62.5665,7.691,78.2934601577173,7.025
"14424",2023-04-20 12:30:00,62.5448,7.689,78.359758684427,7.025
"14425",2023-04-20 12:45:00,62.5292,7.687,78.3944379137831,7.025
"14426",2023-04-20 13:00:00,62.5077,7.685,78.3811782084411,7.024
"14427",2023-04-20 13:15:00,62.4965,7.682,78.3138597043971,7.025
"14428",2023-04-20 13:30:00,62.4836,7.679,78.3424190697491,7.025
"14429",2023-04-20 13:45:00,62.4735,7.676,78.4127975057949,7.025
"14430",2023-04-20 14:00:00,62.4562,7.673,78.5311148765388,7.024
"14431",2023-04-20 14:15:00,62.4555,7.671,78.5219350805327,7.025
"14432",2023-04-20 14:30:00,62.4337,7.67,78.7157307739925,7.025
"14433",2023-04-20 14:45:00,62.4199,7.669,78.8391480314064,7.025
"14434",2023-04-20 15:00:00,62.408,7.668,78.8952467847762,7.025
"14435",2023-04-20 15:15:00,62.377,7.665,79.0339637022001,7.026
"14436",2023-04-20 15:30:00,62.3701,7.663,78.8962667621102,7.026
"14437",2023-04-20 15:45:00,62.374,7.66,78.8442479180763,7.025
"14438",2023-04-20 16:00:00,62.3741,7.658,78.9023866261143,7.025
"14439",2023-04-20 16:15:00,62.3637,7.657,78.9646052434882,7.025
"14440",2023-04-20 16:30:00,62.3611,7.656,78.9258461047963,7.026
"14441",2023-04-20 16:45:00,62.3666,7.655,78.8534277140823,7.026
"14442",2023-04-20 17:00:00,62.3885,7.654,78.7677496180265,7.026
"14443",2023-04-20 17:15:00,62.4003,7.653,78.8666874194242,7.026
"14444",2023-04-20 17:30:00,62.4125,7.65,78.8615875327543,7.026
"14445",2023-04-20 17:45:00,62.4177,7.648,78.8717873060943,7.026
"14446",2023-04-20 18:00:00,62.439,7.646,78.7371502980065,7.027
"14447",2023-04-20 18:15:00,62.4448,7.643,78.8054887793844,7.027
"14448",2023-04-20 18:30:00,62.4581,7.641,78.8156885527243,7.026
"14449",2023-04-20 18:45:00,62.4696,7.639,78.8554676687503,7.026
"14450",2023-04-20 19:00:00,62.4781,7.636,78.9074865127842,7.027
"14451",2023-04-20 19:15:00,62.4893,7.633,78.9299260141322,7.026
"14452",2023-04-20 19:30:00,62.4967,7.631,78.9452256741422,7.026
"14453",2023-04-20 19:45:00,62.5089,7.626,78.9054465581163,7.027
"14454",2023-04-20 20:00:00,62.5156,7.624,78.9972445181761,7.027
"14455",2023-04-20 20:15:00,62.5331,7.621,79.3695362450855,7.027
"14456",2023-04-20 20:30:00,62.54,7.619,79.7877269520248,7.027
"14457",2023-04-20 20:45:00,62.5546,7.621,79.9142041414406,7.026
"14458",2023-04-20 21:00:00,62.5604,7.621,79.9488833707966,7.027
"14459",2023-04-20 21:15:00,62.5674,7.62,79.9713228721445,7.027
"14460",2023-04-20 21:30:00,62.5858,7.619,79.9142041414406,7.027
"14461",2023-04-20 21:45:00,62.5817,7.617,80.0672007415405,7.028
"14462",2023-04-20 22:00:00,62.5843,7.615,80.1079998349003,7.028
"14463",2023-04-20 22:15:00,62.596,7.613,80.1151396762383,7.028
"14464",2023-04-20 22:30:00,62.5869,7.61,80.1977578402922,7.027
"14465",2023-04-20 22:45:00,62.5764,7.608,80.1783782709463,7.028
"14466",2023-04-20 23:00:00,62.5822,7.606,80.1559387695982,7.028
"14467",2023-04-20 23:15:00,62.5762,7.604,80.2487567069921,7.028
"14468",2023-04-20 23:30:00,62.5633,7.602,80.32729496171,7.028
"14469",2023-04-20 23:45:00,62.5584,7.599,80.2773160723441,7.029
"14470",2023-04-21 00:15:00,62.5339,7.594,80.3986933750899,7.029
"14471",2023-04-21 00:30:00,62.5177,7.592,80.4078731710959,7.028
"14472",2023-04-21 00:45:00,62.5034,7.591,80.4231728311058,7.028
"14473",2023-04-21 01:00:00,62.4921,7.59,80.4894713578157,7.029
"14474",2023-04-21 01:15:00,62.4713,7.589,80.5445501338516,7.029
"14475",2023-04-21 01:30:00,62.4596,7.588,80.5833092725436,7.029
"14476",2023-04-21 01:45:00,62.4505,7.586,80.5771894085396,7.029
"14477",2023-04-21 02:00:00,62.4384,7.584,80.6149285698975,7.029
"14478",2023-04-21 02:15:00,62.4249,7.58,80.6281882752396,7.029
"14479",2023-04-21 02:30:00,62.4163,7.577,80.6261483205715,7.029
"14480",2023-04-21 02:45:00,62.4147,7.577,80.6455278899174,7.03
"14481",2023-04-21 03:00:00,62.4006,7.576,80.7087664846254,7.029
"14482",2023-04-21 03:15:00,62.4025,7.571,80.6455278899175,7.03
"14483",2023-04-21 03:30:00,62.3896,7.561,80.7403857819793,7.03
"14484",2023-04-21 03:45:00,62.381,7.553,80.7424257366473,7.03
"14485",2023-04-21 04:00:00,62.3875,7.547,80.7709851019992,7.03
"14486",2023-04-21 04:15:00,62.3876,7.534,80.7526255099873,7.03
"14487",2023-04-21 04:30:00,62.3886,7.515,80.7720050793333,7.031
"14488",2023-04-21 04:45:00,62.4022,7.502,80.7546654646554,7.03
"14489",2023-04-21 05:00:00,62.4079,7.48,80.7363058726434,7.031
"14490",2023-04-21 05:15:00,62.4117,7.466,80.8352436740412,7.031
"14491",2023-04-21 05:30:00,62.4164,7.46,80.7862847620092,7.031
"14492",2023-04-21 05:45:00,62.4189,7.456,80.8158641046953,7.031
"14493",2023-04-21 06:00:00,62.4221,7.456,80.8168840820292,7.031
"14494",2023-04-21 06:15:00,62.4225,7.455,80.8219839686993,7.03
"14495",2023-04-21 06:30:00,62.4378,7.449,80.7352858953093,7.031
"14496",2023-04-21 06:45:00,62.4505,7.452,80.7964845353493,7.031
"14497",2023-04-21 07:00:00,62.4595,7.469,80.7811848753393,7.03
"14498",2023-04-21 07:15:00,62.4763,7.491,80.7046865752894,7.03
"14499",2023-04-21 07:30:00,62.4894,7.508,80.7760849886693,7.029
"14500",2023-04-21 07:45:00,62.5074,7.521,80.7842448073413,7.028
"14501",2023-04-21 08:00:00,62.5293,7.534,80.7148863486294,7.027
"14502",2023-04-21 08:15:00,62.5382,7.543,80.7220261899673,7.026
"14503",2023-04-21 08:30:00,62.545,7.551,80.7893446940112,7.026
"14504",2023-04-21 08:45:00,62.5512,7.556,80.7791449206713,7.024
"14505",2023-04-21 09:00:00,62.5576,7.563,80.7730250566672,7.024
"14506",2023-04-21 09:15:00,62.5689,7.567,80.7730250566673,7.024
"14507",2023-04-21 09:30:00,62.57,7.571,80.7954645580152,7.023
"14508",2023-04-21 09:45:00,62.5854,7.572,80.7118264166275,7.023
"14509",2023-04-21 10:00:00,62.587,7.573,80.7138663712953,7.024
"14510",2023-04-21 10:15:00,62.5915,7.572,80.6985667112853,7.023
"14511",2023-04-21 10:30:00,62.5849,7.573,80.6842870286095,7.024
"14512",2023-04-21 10:45:00,62.5761,7.575,80.7057065526235,7.023
"14513",2023-04-21 11:00:00,62.5697,7.577,80.6914268699475,7.024
"14514",2023-04-21 11:15:00,62.5601,7.578,80.7077465072915,7.024
"14515",2023-04-21 11:30:00,62.5546,7.579,80.7087664846254,7.024
"14516",2023-04-21 11:45:00,62.5512,7.578,80.6577676179255,7.024
"14517",2023-04-21 12:00:00,62.5382,7.577,80.6883669379454,7.025
"14518",2023-04-21 12:15:00,62.5201,7.578,80.6292082525735,7.025
"14519",2023-04-21 12:30:00,62.4978,7.577,80.6363480939115,7.025
"14520",2023-04-21 12:45:00,62.4645,7.578,80.6832670512754,7.026
"14521",2023-04-21 13:00:00,62.4443,7.581,80.6363480939115,7.026
"14522",2023-04-21 13:15:00,62.4367,7.583,80.5231306098377,7.026
"14523",2023-04-21 13:30:00,62.4093,7.584,80.6067687512255,7.025
"14524",2023-04-21 13:45:00,62.4004,7.583,80.5119108591637,7.026
"14525",2023-04-21 14:00:00,62.3797,7.578,80.5445501338516,7.026
"14526",2023-04-21 14:15:00,62.3672,7.574,80.3946134657539,7.026
"14527",2023-04-21 14:30:00,62.3626,7.569,80.4048132390938,7.026
"14528",2023-04-21 14:45:00,62.3645,7.564,80.351774417726,7.026
"14529",2023-04-21 15:00:00,62.3493,7.561,80.4007333297578,7.027
